contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AAPL251121P00200000,AAPL,2025-11-21,200.0,put,0.4,0.4,0.39,53,0.41,99,357,16013,2025-10-03,0.39048,-0.02936,0.00181,-0.02428,0.06318,-0.01076
AAPL251121C00205000,AAPL,2025-11-21,205.0,call,54.37,54.5,54.35,1,54.65,10,4,1445,2025-10-03,0.35146,0.97084,0.002,-0.04449,0.06282,0.26307
AAPL251121P00205000,AAPL,2025-11-21,205.0,put,0.49,0.49,0.48,69,0.5,86,80,4681,2025-10-03,0.37097,-0.03587,0.00225,-0.02712,0.07454,-0.01313
AAPL251121C00210000,AAPL,2025-11-21,210.0,call,49.7,49.33,48.75,220,49.9,8,23,2029,2025-10-03,0.27341,0.98464,0.0015,-0.03314,0.03655,0.27486
AAPL251121P00210000,AAPL,2025-11-21,210.0,put,0.61,0.61,0.6,60,0.63,223,179,14819,2025-10-03,0.35146,-0.04398,0.0028,-0.03021,0.08798,-0.01608
AAPL251121C00215000,AAPL,2025-11-21,215.0,call,44.65,45.25,44.55,18,45.95,241,81,3175,2025-10-03,0.35146,0.93618,0.00376,-0.06439,0.11817,0.26364
AAPL251121P00215000,AAPL,2025-11-21,215.0,put,0.79,0.78,0.76,47,0.79,260,365,9016,2025-10-03,0.33194,-0.05417,0.0035,-0.03355,0.10391,-0.01978
AAPL251121C00220000,AAPL,2025-11-21,220.0,call,40.05,40.05,39.9,11,40.2,10,293,40222,2025-10-03,0.31243,0.9329,0.0044,-0.06164,0.12286,0.26926
AAPL251121P00220000,AAPL,2025-11-21,220.0,put,0.99,0.99,0.98,200,1.01,118,294,9644,2025-10-03,0.31243,-0.0671,0.0044,-0.03713,0.12286,-0.02446
AAPL251121C00225000,AAPL,2025-11-21,225.0,call,35.05,35.4,35.25,10,35.55,13,71,6390,2025-10-03,0.29292,0.91632,0.00555,-0.06599,0.14539,0.26993
AAPL251121P00225000,AAPL,2025-11-21,225.0,put,1.33,1.31,1.29,150,1.33,331,253,6162,2025-10-03,0.31243,-0.09656,0.00579,-0.0486,0.16171,-0.03533
AAPL251121C00230000,AAPL,2025-11-21,230.0,call,30.64,30.85,30.7,10,31.0,10,45,13469,2025-10-03,0.29292,0.88019,0.00722,-0.07844,0.1889,0.26328
AAPL251121P00230000,AAPL,2025-11-21,230.0,put,1.79,1.74,1.72,33,1.76,105,364,13093,2025-10-03,0.29292,-0.11981,0.00722,-0.05281,0.1889,-0.0438
AAPL251121C00235000,AAPL,2025-11-21,235.0,call,26.42,26.48,26.35,10,26.6,14,150,17898,2025-10-03,0.27341,0.85031,0.00901,-0.08304,0.22012,0.25909
AAPL251121P00235000,AAPL,2025-11-21,235.0,put,2.4,2.34,2.32,21,2.36,87,244,7672,2025-10-03,0.29292,-0.16464,0.00895,-0.065,0.23434,-0.06044
AAPL251121C00240000,AAPL,2025-11-21,240.0,call,22.18,22.3,22.2,14,22.4,5,285,15372,2025-10-03,0.27341,0.79605,0.01096,-0.09521,0.26778,0.24561
AAPL251121P00240000,AAPL,2025-11-21,240.0,put,3.2,3.15,3.1,48,3.2,38,813,12037,2025-10-03,0.27341,-0.20395,0.01096,-0.06846,0.26778,-0.07481
AAPL251121C00245000,AAPL,2025-11-21,245.0,call,18.2,18.43,18.35,9,18.5,14,627,23129,2025-10-03,0.2539,0.74606,0.01335,-0.09801,0.30291,0.234
AAPL251121P00245000,AAPL,2025-11-21,245.0,put,4.35,4.25,4.2,14,4.3,34,2038,4669,2025-10-03,0.27341,-0.26704,0.01272,-0.07851,0.31086,-0.09845
AAPL251121C00250000,AAPL,2025-11-21,250.0,call,14.75,14.88,14.8,10,14.95,5,3470,27185,2025-10-03,0.2539,0.67183,0.01505,-0.10626,0.3416,0.2128
AAPL251121P00250000,AAPL,2025-11-21,250.0,put,5.81,5.7,5.65,25,5.75,26,5573,14977,2025-10-03,0.2539,-0.32817,0.01505,-0.0784,0.3416,-0.12098
AAPL251121C00255000,AAPL,2025-11-21,255.0,call,11.53,11.73,11.65,28,11.8,10,1546,16580,2025-10-03,0.2539,0.59177,0.01618,-0.1109,0.36713,0.18906
AAPL251121P00255000,AAPL,2025-11-21,255.0,put,7.7,7.55,7.5,8,7.6,5,864,3520,2025-10-03,0.2539,-0.40823,0.01618,-0.08248,0.36713,-0.1514
AAPL251121C00260000,AAPL,2025-11-21,260.0,call,9.0,9.0,8.95,5,9.05,5,2991,19978,2025-10-03,0.2539,0.50932,0.01662,-0.11137,0.37705,0.16393
AAPL251121P00260000,AAPL,2025-11-21,260.0,put,9.85,9.82,9.75,8,9.9,11,637,1697,2025-10-03,0.2539,-0.49068,0.01662,-0.08239,0.37705,-0.1832
AAPL251121C00265000,AAPL,2025-11-21,265.0,call,6.68,6.7,6.65,13,6.75,5,1564,44902,2025-10-03,0.23438,0.4192,0.01763,-0.09974,0.36939,0.13656
AAPL251121P00265000,AAPL,2025-11-21,265.0,put,12.42,12.57,12.5,3,12.65,18,85,528,2025-10-03,0.2539,-0.57197,0.01635,-0.07816,0.371,-0.21516
AAPL251121C00270000,AAPL,2025-11-21,270.0,call,4.85,4.9,4.85,16,4.95,22,1843,9969,2025-10-03,0.23438,0.33666,0.01647,-0.09174,0.34508,0.11027
AAPL251121P00270000,AAPL,2025-11-21,270.0,put,16.03,15.73,15.65,6,15.8,7,30,145,2025-10-03,0.2539,-0.64889,0.01545,-0.07028,0.35057,-0.24611
AAPL251121C00275000,AAPL,2025-11-21,275.0,call,3.45,3.45,3.4,1502,3.5,4,1333,20202,2025-10-03,0.23438,0.26263,0.01471,-0.08093,0.30823,0.08643
AAPL251121P00275000,AAPL,2025-11-21,275.0,put,19.0,19.35,19.2,6,19.5,12,4,153,2025-10-03,0.2539,-0.7189,0.01405,-0.05964,0.31884,-0.27515
AAPL251121C00280000,AAPL,2025-11-21,280.0,call,2.41,2.42,2.39,24,2.44,15,4676,17233,2025-10-03,0.23438,0.19903,0.0126,-0.06861,0.2639,0.06577
AAPL251121P00280000,AAPL,2025-11-21,280.0,put,22.94,23.43,23.1,6,23.75,17,77,253,2025-10-03,0.2539,-0.78032,0.01233,-0.04728,0.27969,-0.30162
AAPL251121C00285000,AAPL,2025-11-21,285.0,call,1.61,1.66,1.64,3,1.68,48,431,5139,2025-10-03,0.23438,0.14659,0.01036,-0.05597,0.21705,0.04861
AAPL251121P00285000,AAPL,2025-11-21,285.0,put,27.31,27.75,27.4,6,28.1,63,14,58,2025-10-03,0.27341,-0.8127,0.01041,-0.04432,0.25429,-0.31903
AAPL251121C00290000,AAPL,2025-11-21,290.0,call,1.12,1.13,1.11,95,1.15,59,573,4360,2025-10-03,0.23438,0.10497,0.0082,-0.04402,0.17187,0.03492
AAPL251121P00290000,AAPL,2025-11-21,290.0,put,0.0,32.35,32.0,6,32.7,106,0,3,2025-10-03,0.27341,-0.85577,0.00879,-0.03155,0.21471,-0.33968
AAPL251121C00295000,AAPL,2025-11-21,295.0,call,0.81,0.78,0.76,153,0.79,186,247,2232,2025-10-03,0.23438,0.07314,0.00627,-0.03344,0.13129,0.0244
AAPL251121P00295000,AAPL,2025-11-21,295.0,put,0.0,37.08,36.55,125,37.6,125,0,0,2025-10-03,0.29292,-0.87351,0.0075,-0.02925,0.19622,-0.35228
AAPL251121C00300000,AAPL,2025-11-21,300.0,call,0.53,0.53,0.51,242,0.54,142,997,7519,2025-10-03,0.23438,0.04963,0.00463,-0.02457,0.09692,0.01659
AAPL251121P00300000,AAPL,2025-11-21,300.0,put,41.6,42.12,41.6,101,42.65,101,1,0,2025-10-03,0.33194,-0.8715,0.00669,-0.03727,0.19839,-0.35859
AAPL251121C00305000,AAPL,2025-11-21,305.0,call,0.36,0.36,0.35,185,0.37,183,173,640,2025-10-03,0.2539,0.04527,0.00397,-0.02459,0.09004,0.0151
AAPL251121P00305000,AAPL,2025-11-21,305.0,put,0.0,47.05,46.35,105,47.75,105,0,0,2025-10-03,0.35146,-0.88336,0.0059,-0.03565,0.18535,-0.36922
AAPL251121C00310000,AAPL,2025-11-21,310.0,call,0.23,0.24,0.23,205,0.26,111,227,1160,2025-10-03,0.2539,0.03092,0.00291,-0.01795,0.06596,0.01034
AAPL251121P00310000,AAPL,2025-11-21,310.0,put,0.0,52.05,51.6,105,52.5,105,0,0,2025-10-03,0.37097,-0.89287,0.00526,-0.03438,0.17441,-0.37907
AAPL251121C00315000,AAPL,2025-11-21,315.0,call,0.2,0.17,0.16,197,0.18,197,5,606,2025-10-03,0.2539,0.02071,0.00208,-0.01279,0.04714,0.00693
AAPL251121P00315000,AAPL,2025-11-21,315.0,put,0.0,57.05,56.5,105,57.6,105,0,0,2025-10-03,0.39048,-0.90056,0.00473,-0.03342,0.16523,-0.38832
AAPL251121C00320000,AAPL,2025-11-21,320.0,call,0.11,0.12,0.11,87,0.13,89,6,331,2025-10-03,0.2539,0.0136,0.00145,-0.0089,0.0329,0.00456
AAPL251121P00320000,AAPL,2025-11-21,320.0,put,0.0,61.9,61.35,105,62.45,100,0,0,2025-10-03,0.40999,-0.90683,0.0043,-0.03275,0.15751,-0.39709
AAPL251121C00325000,AAPL,2025-11-21,325.0,call,0.12,0.09,0.07,280,0.1,226,108,2178,2025-10-03,0.2539,0.00877,0.00099,-0.00606,0.02246,0.00294
AAPL251121P00325000,AAPL,2025-11-21,325.0,put,0.0,66.9,66.3,101,67.5,101,0,0,2025-10-03,0.4295,-0.91197,0.00393,-0.03234,0.15101,-0.4055
AAPL251121C00330000,AAPL,2025-11-21,330.0,call,0.05,0.07,0.05,199,0.08,223,70,195,2025-10-03,0.27341,0.00935,0.00097,-0.00689,0.02377,0.00313
AAPL251121P00330000,AAPL,2025-11-21,330.0,put,0.0,72.0,71.6,100,72.4,105,0,0,2025-10-03,0.46853,-0.90583,0.00379,-0.04164,0.15875,-0.41042
AAPL251121C00335000,AAPL,2025-11-21,335.0,call,0.06,0.04,0.03,81,0.06,78,0,209,2025-10-03,0.27341,0.00618,0.00068,-0.00478,0.01651,0.00207
AAPL251121P00335000,AAPL,2025-11-21,335.0,put,0.0,77.17,76.6,5,77.75,101,0,0,2025-10-03,0.50755,-0.89999,0.00366,-0.05126,0.16593,-0.41545
AAPL251121C00340000,AAPL,2025-11-21,340.0,call,0.06,0.04,0.02,23,0.05,83,0,555,2025-10-03,0.27341,0.00403,0.00046,-0.00326,0.01128,0.00135
AAPL251121P00340000,AAPL,2025-11-21,340.0,put,0.0,82.1,81.55,105,82.65,105,0,0,2025-10-03,0.52706,-0.90384,0.00342,-0.05136,0.16122,-0.42343
AAPL251121C00345000,AAPL,2025-11-21,345.0,call,0.04,0.03,0.01,106,0.04,260,258,845,2025-10-03,0.29292,0.00463,0.00049,-0.00395,0.01278,0.00155
AAPL251121P00345000,AAPL,2025-11-21,345.0,put,0.0,86.9,86.3,105,87.5,101,0,0,2025-10-03,0.52706,-0.91611,0.00309,-0.04212,0.14567,-0.43393
AAPL251121C00350000,AAPL,2025-11-21,350.0,call,0.03,0.01,0.0,0,0.04,1,11,3264,2025-10-03,0.27341,0.00165,0.00021,-0.00145,0.00503,0.00055
AAPL251121P00350000,AAPL,2025-11-21,350.0,put,0.0,91.92,91.35,101,92.5,105,0,0,2025-10-03,0.54657,-0.91848,0.00292,-0.04266,0.14255,-0.44143
AAPL251219C00005000,AAPL,2025-12-19,5.0,call,254.21,252.7,251.9,185,253.5,183,2,192,2025-10-03,0.01976,1.0,0.0,-0.00056,0.0,0.01046
AAPL251219P00005000,AAPL,2025-12-19,5.0,put,0.0,0.01,0.0,0,0.01,500,0,4882,2025-10-03,2.77091,-9e-05,0.0,-0.00077,0.00043,-7e-05
AAPL251219C00010000,AAPL,2025-12-19,10.0,call,242.53,247.88,246.95,100,248.8,100,0,78,2025-10-03,0.01976,1.0,0.0,-0.00111,0.0,0.02091
AAPL251219P00010000,AAPL,2025-12-19,10.0,put,0.0,0.01,0.0,0,0.01,500,0,89,2025-10-03,2.24409,-0.00012,0.0,-0.00079,0.00055,-9e-05
AAPL251219C00015000,AAPL,2025-12-19,15.0,call,220.42,242.9,241.9,100,243.9,100,0,14,2025-10-03,0.01976,1.0,0.0,-0.00167,0.0,0.03137
AAPL251219P00015000,AAPL,2025-12-19,15.0,put,0.0,0.01,0.0,0,0.01,500,0,3,2025-10-03,1.95142,-0.00014,0.0,-0.00081,0.00065,-0.0001
AAPL251219C00020000,AAPL,2025-12-19,20.0,call,215.5,237.95,237.0,100,238.9,100,0,98,2025-10-03,0.01976,1.0,0.0,-0.00222,0.0,0.04183
AAPL251219P00020000,AAPL,2025-12-19,20.0,put,0.0,0.01,0.0,0,0.01,500,0,53,2025-10-03,1.7563,-0.00017,0.0,-0.00087,0.00077,-0.00011
AAPL251219C00025000,AAPL,2025-12-19,25.0,call,209.7,232.95,231.95,100,233.95,100,0,1,2025-10-03,0.01976,1.0,0.0,-0.00278,0.0,0.05229
AAPL251219P00025000,AAPL,2025-12-19,25.0,put,0.0,0.01,0.0,0,0.01,500,0,6,2025-10-03,1.60021,-0.00019,0.0,-0.00088,0.00085,-0.00013
AAPL251219C00030000,AAPL,2025-12-19,30.0,call,225.04,227.93,227.0,100,228.85,100,0,5,2025-10-03,0.01976,1.0,0.0,-0.00333,0.0,0.06274
AAPL251219P00030000,AAPL,2025-12-19,30.0,put,0.0,0.01,0.0,0,0.01,500,0,153,2025-10-03,1.46362,-0.00019,0.0,-0.00082,0.00087,-0.00013
AAPL251219C00035000,AAPL,2025-12-19,35.0,call,219.0,223.1,222.0,100,224.2,100,0,6,2025-10-03,0.01976,1.0,0.0,-0.00389,0.0,0.0732
AAPL251219P00035000,AAPL,2025-12-19,35.0,put,0.0,0.01,0.0,0,0.05,1,0,10,2025-10-03,1.36606,-0.00022,1e-05,-0.00087,0.00099,-0.00014
AAPL251219C00040000,AAPL,2025-12-19,40.0,call,212.27,218.15,217.1,100,219.2,100,0,3,2025-10-03,0.01976,1.0,0.0,-0.00444,0.0,0.08366
AAPL251219P00040000,AAPL,2025-12-19,40.0,put,0.0,0.01,0.0,0,0.04,6,0,3050,2025-10-03,1.26851,-0.00023,1e-05,-0.00083,0.00101,-0.00014
AAPL251219C00045000,AAPL,2025-12-19,45.0,call,156.95,213.05,212.05,100,214.05,100,0,1,2025-10-03,0.01976,1.0,0.0,-0.005,0.0,0.09412
AAPL251219P00045000,AAPL,2025-12-19,45.0,put,0.0,0.01,0.0,0,0.33,100,0,310,2025-10-03,1.19046,-0.00025,1e-05,-0.00084,0.0011,-0.00016
AAPL251219C00050000,AAPL,2025-12-19,50.0,call,206.88,208.07,207.15,100,209.0,100,0,221,2025-10-03,0.01976,1.0,0.0,-0.00555,0.0,0.10457
AAPL251219P00050000,AAPL,2025-12-19,50.0,put,0.0,0.01,0.0,0,0.1,10,0,6861,2025-10-03,1.11241,-0.00025,1e-05,-0.00078,0.00109,-0.00015
AAPL251219C00055000,AAPL,2025-12-19,55.0,call,197.45,203.15,202.15,100,204.15,100,0,109,2025-10-03,0.01976,1.0,0.0,-0.00611,0.0,0.11503
AAPL251219P00055000,AAPL,2025-12-19,55.0,put,0.0,0.01,0.0,0,0.22,224,0,627,2025-10-03,1.05388,-0.00028,1e-05,-0.00082,0.00122,-0.00017
AAPL251219C00060000,AAPL,2025-12-19,60.0,call,193.75,198.18,197.25,100,199.1,100,0,199,2025-10-03,0.01976,1.0,0.0,-0.00667,0.0,0.12549
AAPL251219P00060000,AAPL,2025-12-19,60.0,put,0.0,0.01,0.0,0,0.17,100,0,733,2025-10-03,0.99534,-0.00029,1e-05,-0.00082,0.00128,-0.00018
AAPL251219C00065000,AAPL,2025-12-19,65.0,call,190.36,193.25,192.25,100,194.25,100,0,243,2025-10-03,0.01976,1.0,0.0,-0.00722,0.0,0.13595
AAPL251219P00065000,AAPL,2025-12-19,65.0,put,0.0,0.01,0.0,0,0.22,229,0,2196,2025-10-03,0.93681,-0.00029,1e-05,-0.00077,0.00128,-0.00018
AAPL251219C00070000,AAPL,2025-12-19,70.0,call,184.3,188.3,187.05,131,189.55,138,0,823,2025-10-03,0.01976,1.0,0.0,-0.00778,0.0,0.1464
AAPL251219P00070000,AAPL,2025-12-19,70.0,put,0.0,0.01,0.0,0,0.18,301,0,1272,2025-10-03,0.89778,-0.00035,1e-05,-0.00087,0.00151,-0.00021
AAPL251219C00075000,AAPL,2025-12-19,75.0,call,177.62,183.35,182.35,230,184.35,222,0,214,2025-10-03,0.01976,1.0,0.0,-0.00833,0.0,0.15686
AAPL251219P00075000,AAPL,2025-12-19,75.0,put,0.0,0.01,0.0,0,0.08,15,0,3653,2025-10-03,0.83925,-0.00031,1e-05,-0.00073,0.00136,-0.00019
AAPL251219C00080000,AAPL,2025-12-19,80.0,call,172.5,178.38,177.45,229,179.3,215,0,209,2025-10-03,0.01976,1.0,0.0,-0.00889,0.0,0.16732
AAPL251219P00080000,AAPL,2025-12-19,80.0,put,0.01,0.01,0.0,0,0.22,100,6,2425,2025-10-03,0.80022,-0.00035,1e-05,-0.00077,0.00149,-0.00021
AAPL251219C00085000,AAPL,2025-12-19,85.0,call,153.51,173.45,172.45,234,174.45,225,0,380,2025-10-03,0.01976,1.0,0.0,-0.00944,0.0,0.17777
AAPL251219P00085000,AAPL,2025-12-19,85.0,put,0.0,0.07,0.01,1,0.13,204,0,1879,2025-10-03,0.91729,-0.00207,6e-05,-0.00456,0.00777,-0.00129
AAPL251219C00090000,AAPL,2025-12-19,90.0,call,162.78,168.5,167.55,238,169.45,226,0,280,2025-10-03,0.01976,1.0,0.0,-0.01,0.0,0.18823
AAPL251219P00090000,AAPL,2025-12-19,90.0,put,0.02,0.12,0.01,1,0.23,100,9,1859,2025-10-03,0.91729,-0.00316,9e-05,-0.00666,0.01135,-0.00197
AAPL251219C00095000,AAPL,2025-12-19,95.0,call,160.64,163.53,162.55,229,164.5,212,0,186,2025-10-03,0.01976,1.0,0.0,-0.01055,0.0,0.19869
AAPL251219P00095000,AAPL,2025-12-19,95.0,put,0.01,0.12,0.01,1,0.23,166,1,1693,2025-10-03,0.87827,-0.00347,0.0001,-0.00693,0.01235,-0.00215
AAPL251219C00100000,AAPL,2025-12-19,100.0,call,154.7,158.6,157.4,264,159.8,247,0,2341,2025-10-03,0.01976,1.0,0.0,-0.01111,0.0,0.20915
AAPL251219P00100000,AAPL,2025-12-19,100.0,put,0.01,0.01,0.01,4,0.02,10,5,3613,2025-10-03,0.66364,-0.0005,2e-05,-0.00089,0.00211,-0.0003
AAPL251219C00105000,AAPL,2025-12-19,105.0,call,150.0,153.98,153.15,177,154.8,200,0,142,2025-10-03,0.74169,0.99771,8e-05,-0.01569,0.0085,0.21822
AAPL251219P00105000,AAPL,2025-12-19,105.0,put,0.04,0.11,0.01,25,0.2,143,133,939,2025-10-03,0.78071,-0.00336,0.00011,-0.00597,0.012,-0.00205
AAPL251219C00110000,AAPL,2025-12-19,110.0,call,144.96,148.62,147.75,233,149.5,176,0,667,2025-10-03,0.01976,1.0,0.0,-0.01222,0.0,0.23006
AAPL251219P00110000,AAPL,2025-12-19,110.0,put,0.02,0.12,0.01,35,0.23,147,10,2269,2025-10-03,0.7612,-0.00417,0.00014,-0.00707,0.01457,-0.00254
AAPL251219C00115000,AAPL,2025-12-19,115.0,call,139.97,143.9,143.4,150,144.4,147,0,228,2025-10-03,0.01976,1.0,0.0,-0.01278,0.0,0.24052
AAPL251219P00115000,AAPL,2025-12-19,115.0,put,0.0,0.06,0.02,29,0.1,4,0,875,2025-10-03,0.66364,-0.00231,9e-05,-0.00362,0.00858,-0.00138
AAPL251219C00120000,AAPL,2025-12-19,120.0,call,137.0,139.18,138.65,154,139.7,205,0,1072,2025-10-03,0.68315,0.99566,0.00016,-0.0199,0.01511,0.24836
AAPL251219P00120000,AAPL,2025-12-19,120.0,put,0.0,0.04,0.03,30,0.06,1,0,4500,2025-10-03,0.60511,-0.00173,8e-05,-0.00253,0.00657,-0.00102
AAPL251219C00125000,AAPL,2025-12-19,125.0,call,132.31,134.35,133.45,175,135.25,260,0,545,2025-10-03,0.72218,0.99127,0.00028,-0.02676,0.02806,0.25609
AAPL251219P00125000,AAPL,2025-12-19,125.0,put,0.05,0.12,0.04,89,0.19,93,2,2685,2025-10-03,0.64413,-0.00431,0.00017,-0.00614,0.01501,-0.00258
AAPL251219C00130000,AAPL,2025-12-19,130.0,call,130.3,129.07,127.8,269,130.35,276,2,2396,2025-10-03,0.01976,1.0,0.0,-0.01444,0.0,0.27189
AAPL251219P00130000,AAPL,2025-12-19,130.0,put,0.07,0.08,0.05,88,0.12,31,1,3604,2025-10-03,0.5856,-0.00331,0.00014,-0.0044,0.01185,-0.00196
AAPL251219C00135000,AAPL,2025-12-19,135.0,call,122.79,123.75,122.85,160,124.65,161,0,790,2025-10-03,0.01976,1.0,0.0,-0.015,0.0,0.28235
AAPL251219P00135000,AAPL,2025-12-19,135.0,put,0.07,0.09,0.07,13,0.1,13,1,855,2025-10-03,0.56608,-0.00397,0.00018,-0.005,0.01395,-0.00235
AAPL251219C00140000,AAPL,2025-12-19,140.0,call,119.4,119.1,118.4,125,119.8,130,6,1514,2025-10-03,0.01976,1.0,0.0,-0.01555,0.0,0.29281
AAPL251219P00140000,AAPL,2025-12-19,140.0,put,0.1,0.1,0.08,87,0.11,13,10,3084,2025-10-03,0.54657,-0.00473,0.00021,-0.00563,0.01629,-0.00279
AAPL251219C00145000,AAPL,2025-12-19,145.0,call,113.13,114.35,113.4,233,115.3,211,0,1029,2025-10-03,0.50755,0.99568,0.00021,-0.02093,0.01505,0.30073
AAPL251219P00145000,AAPL,2025-12-19,145.0,put,0.11,0.11,0.1,28,0.12,74,2,3491,2025-10-03,0.52706,-0.00559,0.00026,-0.0063,0.01891,-0.00329
AAPL251219C00150000,AAPL,2025-12-19,150.0,call,110.03,109.35,108.95,176,109.75,146,17,2027,2025-10-03,0.44901,0.99724,0.00016,-0.01951,0.01006,0.31212
AAPL251219P00150000,AAPL,2025-12-19,150.0,put,0.13,0.14,0.13,1,0.15,70,14,4338,2025-10-03,0.50755,-0.00656,0.00031,-0.00699,0.02182,-0.00386
AAPL251219C00155000,AAPL,2025-12-19,155.0,call,103.6,104.35,103.7,186,105.0,100,0,914,2025-10-03,0.01976,1.0,0.0,-0.01722,0.0,0.32418
AAPL251219P00155000,AAPL,2025-12-19,155.0,put,0.15,0.16,0.14,23,0.17,64,2,3696,2025-10-03,0.48804,-0.00767,0.00037,-0.0077,0.02504,-0.00451
AAPL251219C00160000,AAPL,2025-12-19,160.0,call,100.15,99.53,99.0,100,100.05,194,4,1294,2025-10-03,0.44901,0.99309,0.00036,-0.02422,0.02282,0.33061
AAPL251219P00160000,AAPL,2025-12-19,160.0,put,0.19,0.18,0.17,19,0.2,71,53,6062,2025-10-03,0.46853,-0.00894,0.00043,-0.00843,0.02862,-0.00524
AAPL251219C00165000,AAPL,2025-12-19,165.0,call,95.22,94.58,93.65,230,95.5,229,2,2506,2025-10-03,0.4295,0.992,0.00043,-0.02533,0.02599,0.34043
AAPL251219P00165000,AAPL,2025-12-19,165.0,put,0.21,0.22,0.21,46,0.23,66,5,12331,2025-10-03,0.44901,-0.01037,0.00052,-0.00918,0.03259,-0.00607
AAPL251219C00170000,AAPL,2025-12-19,170.0,call,87.3,89.6,88.75,226,90.45,121,4,4129,2025-10-03,0.39048,0.99313,0.00041,-0.02443,0.0227,0.35158
AAPL251219P00170000,AAPL,2025-12-19,170.0,put,0.25,0.26,0.24,29,0.27,66,2,15055,2025-10-03,0.4295,-0.01199,0.00061,-0.00994,0.03699,-0.007
AAPL251219C00175000,AAPL,2025-12-19,175.0,call,85.34,85.03,84.2,129,85.85,247,3,1834,2025-10-03,0.44901,0.9787,0.00096,-0.03642,0.06053,0.35346
AAPL251219P00175000,AAPL,2025-12-19,175.0,put,0.28,0.3,0.29,18,0.31,67,3,11509,2025-10-03,0.4295,-0.01741,0.00085,-0.01368,0.05099,-0.0102
AAPL251219C00180000,AAPL,2025-12-19,180.0,call,79.3,79.78,79.4,166,80.15,15,15,25542,2025-10-03,0.37097,0.98775,0.00072,-0.0287,0.03769,0.36938
AAPL251219P00180000,AAPL,2025-12-19,180.0,put,0.36,0.35,0.34,88,0.37,87,9,11798,2025-10-03,0.40999,-0.02008,0.001,-0.0147,0.05757,-0.01174
AAPL251219C00185000,AAPL,2025-12-19,185.0,call,75.42,75.25,74.5,192,76.0,239,1,2286,2025-10-03,0.40999,0.97172,0.00133,-0.04011,0.07678,0.37033
AAPL251219P00185000,AAPL,2025-12-19,185.0,put,0.43,0.42,0.41,34,0.44,171,22,7103,2025-10-03,0.39048,-0.02315,0.00118,-0.01574,0.06492,-0.0135
AAPL251219C00190000,AAPL,2025-12-19,190.0,call,70.35,70.25,69.75,48,70.75,234,73,2959,2025-10-03,0.39048,0.96741,0.00157,-0.04199,0.08635,0.37831
AAPL251219P00190000,AAPL,2025-12-19,190.0,put,0.52,0.52,0.5,37,0.53,80,29,12830,2025-10-03,0.37097,-0.02669,0.0014,-0.0168,0.07316,-0.01553
AAPL251219C00195000,AAPL,2025-12-19,195.0,call,64.94,65.15,64.5,309,65.8,134,2,2715,2025-10-03,0.35146,0.96919,0.00167,-0.03953,0.08245,0.38995
AAPL251219P00195000,AAPL,2025-12-19,195.0,put,0.6,0.62,0.61,5,0.63,88,11,19669,2025-10-03,0.37097,-0.03759,0.00186,-0.02222,0.09708,-0.02195
AAPL251219C00200000,AAPL,2025-12-19,200.0,call,60.75,60.47,60.15,10,60.8,12,33,7971,2025-10-03,0.35146,0.95656,0.00221,-0.04579,0.10918,0.39299
AAPL251219P00200000,AAPL,2025-12-19,200.0,put,0.74,0.76,0.75,3,0.76,48,197,22458,2025-10-03,0.35146,-0.04344,0.00221,-0.02357,0.10918,-0.0253
AAPL251219C00205000,AAPL,2025-12-19,205.0,call,56.23,55.67,55.25,60,56.1,95,6,4535,2025-10-03,0.33194,0.94966,0.00264,-0.04771,0.12289,0.3995
AAPL251219P00205000,AAPL,2025-12-19,205.0,put,0.89,0.93,0.91,37,0.94,82,12,7321,2025-10-03,0.33194,-0.05034,0.00264,-0.02493,0.12289,-0.02925
AAPL251219C00210000,AAPL,2025-12-19,210.0,call,50.8,50.83,50.5,80,51.15,26,26,9669,2025-10-03,0.31243,0.94143,0.00316,-0.04963,0.13852,0.40525
AAPL251219P00210000,AAPL,2025-12-19,210.0,put,1.15,1.14,1.12,73,1.15,58,358,7443,2025-10-03,0.33194,-0.06897,0.00337,-0.03177,0.15731,-0.04023
AAPL251219C00215000,AAPL,2025-12-19,215.0,call,46.1,46.15,46.0,10,46.3,16,96,12355,2025-10-03,0.31243,0.91968,0.00403,-0.05725,0.17671,0.40293
AAPL251219P00215000,AAPL,2025-12-19,215.0,put,1.4,1.42,1.4,58,1.44,112,623,12008,2025-10-03,0.31243,-0.08032,0.00403,-0.03337,0.17671,-0.04674
AAPL251219C00220000,AAPL,2025-12-19,220.0,call,41.41,41.6,41.45,10,41.75,10,136,18861,2025-10-03,0.29292,0.90596,0.00483,-0.05936,0.19881,0.40553
AAPL251219P00220000,AAPL,2025-12-19,220.0,put,1.77,1.78,1.76,40,1.8,89,289,13584,2025-10-03,0.29292,-0.09404,0.00483,-0.03492,0.19881,-0.0546
AAPL251219C00225000,AAPL,2025-12-19,225.0,call,37.3,37.1,37.0,10,37.2,7,40,6268,2025-10-03,0.29292,0.87477,0.00594,-0.06758,0.24427,0.39758
AAPL251219P00225000,AAPL,2025-12-19,225.0,put,2.3,2.25,2.23,9,2.27,60,448,11394,2025-10-03,0.29292,-0.12523,0.00594,-0.04258,0.24427,-0.073
